Commodity_Code,Commodity_Description,Country_Code,Country_Name,Market_Year,Calendar_Year,Month,Attribute_ID,Attribute_Description,Unit_ID,Unit_Description,Value
0585100,"Orange Juice",BR,"Brazil",2002,2003,00,176,"Ending Stocks",21,"(MT)",56000.0000
0585100,"Orange Juice",BR,"Brazil",2002,2003,00,088,"Exports",21,"(MT)",1317000.0000
0585100,"Orange Juice",BR,"Brazil",2002,2003,00,057,"Imports",21,"(MT)",0.0000
0585100,"Orange Juice",BR,"Brazil",2002,2003,00,028,"Production",21,"(MT)",1151000.0000
0585100,"Orange Juice",BR,"Brazil",2002,2003,00,178,"Total Distribution",21,"(MT)",1391000.0000
0585100,"Orange Juice",BR,"Brazil",2002,2003,00,086,"Total Supply",21,"(MT)",1391000.0000
0585100,"Orange Juice",BR,"Brazil",2003,2007,08,020,"Beginning Stocks",21,"(MT)",56000.0000
0585100,"Orange Juice",BR,"Brazil",2003,2007,08,125,"Domestic Consumption",21,"(MT)",20000.0000
0585100,"Orange Juice",BR,"Brazil",2003,2007,08,176,"Ending Stocks",21,"(MT)",101000.0000
0585100,"Orange Juice",BR,"Brazil",2003,2007,08,088,"Exports",21,"(MT)",1417000.0000
0585100,"Orange Juice",BR,"Brazil",2003,2007,08,057,"Imports",21,"(MT)",0.0000
0585100,"Orange Juice",BR,"Brazil",2003,2007,08,028,"Production",21,"(MT)",1482000.0000
0585100,"Orange Juice",BR,"Brazil",2003,2007,08,178,"Total Distribution",21,"(MT)",1538000.0000
0585100,"Orange Juice",BR,"Brazil",2003,2007,08,086,"Total Supply",21,"(MT)",1538000.0000
0585100,"Orange Juice",BR,"Brazil",2004,2007,03,020,"Beginning Stocks",21,"(MT)",101000.0000
0585100,"Orange Juice",BR,"Brazil",2004,2007,03,125,"Domestic Consumption",21,"(MT)",23000.0000
0585100,"Orange Juice",BR,"Brazil",2004,2007,03,176,"Ending Stocks",21,"(MT)",18000.0000
0585100,"Orange Juice",BR,"Brazil",2004,2007,03,088,"Exports",21,"(MT)",1345000.0000
0585100,"Orange Juice",BR,"Brazil",2004,2007,03,057,"Imports",21,"(MT)",0.0000
0585100,"Orange Juice",BR,"Brazil",2004,2007,03,028,"Production",21,"(MT)",1285000.0000
0585100,"Orange Juice",BR,"Brazil",2004,2007,03,178,"Total Distribution",21,"(MT)",1386000.0000
0585100,"Orange Juice",BR,"Brazil",2004,2007,03,086,"Total Supply",21,"(MT)",1386000.0000
0585100,"Orange Juice",BR,"Brazil",2005,2008,04,020,"Beginning Stocks",21,"(MT)",18000.0000
0585100,"Orange Juice",BR,"Brazil",2005,2008,04,125,"Domestic Consumption",21,"(MT)",28000.0000
0585100,"Orange Juice",BR,"Brazil",2005,2008,04,176,"Ending Stocks",21,"(MT)",15000.0000
0585100,"Orange Juice",BR,"Brazil",2005,2008,04,088,"Exports",21,"(MT)",1415000.0000
0585100,"Orange Juice",BR,"Brazil",2005,2008,04,057,"Imports",21,"(MT)",0.0000
0585100,"Orange Juice",BR,"Brazil",2005,2008,04,028,"Production",21,"(MT)",1440000.0000
0585100,"Orange Juice",BR,"Brazil",2005,2008,04,178,"Total Distribution",21,"(MT)",1458000.0000
0585100,"Orange Juice",BR,"Brazil",2005,2008,04,086,"Total Supply",21,"(MT)",1458000.0000
0585100,"Orange Juice",BR,"Brazil",2006,2009,02,020,"Beginning Stocks",21,"(MT)",15000.0000
0585100,"Orange Juice",BR,"Brazil",2006,2009,02,125,"Domestic Consumption",21,"(MT)",31000.0000
0585100,"Orange Juice",BR,"Brazil",2006,2009,02,176,"Ending Stocks",21,"(MT)",166000.0000
0585100,"Orange Juice",BR,"Brazil",2006,2009,02,088,"Exports",21,"(MT)",1298000.0000
0585100,"Orange Juice",BR,"Brazil",2006,2009,02,057,"Imports",21,"(MT)",0.0000
0585100,"Orange Juice",BR,"Brazil",2006,2009,02,028,"Production",21,"(MT)",1480000.0000
0585100,"Orange Juice",BR,"Brazil",2006,2009,02,178,"Total Distribution",21,"(MT)",1495000.0000
0585100,"Orange Juice",BR,"Brazil",2006,2009,02,086,"Total Supply",21,"(MT)",1495000.0000
0585100,"Orange Juice",BR,"Brazil",2007,2011,01,020,"Beginning Stocks",21,"(MT)",166000.0000
0585100,"Orange Juice",BR,"Brazil",2007,2011,01,125,"Domestic Consumption",21,"(MT)",34000.0000
0585100,"Orange Juice",BR,"Brazil",2007,2011,01,176,"Ending Stocks",21,"(MT)",172000.0000
0585100,"Orange Juice",BR,"Brazil",2007,2011,01,088,"Exports",21,"(MT)",1275000.0000
0585100,"Orange Juice",BR,"Brazil",2007,2011,01,057,"Imports",21,"(MT)",0.0000
0585100,"Orange Juice",BR,"Brazil",2007,2011,01,028,"Production",21,"(MT)",1315000.0000
0585100,"Orange Juice",BR,"Brazil",2007,2011,01,178,"Total Distribution",21,"(MT)",1481000.0000
0585100,"Orange Juice",BR,"Brazil",2007,2011,01,086,"Total Supply",21,"(MT)",1481000.0000
0585100,"Orange Juice",BR,"Brazil",2008,2011,01,020,"Beginning Stocks",21,"(MT)",172000.0000
0585100,"Orange Juice",BR,"Brazil",2008,2011,01,125,"Domestic Consumption",21,"(MT)",34000.0000
0585100,"Orange Juice",BR,"Brazil",2008,2011,01,176,"Ending Stocks",21,"(MT)",128000.0000
0585100,"Orange Juice",BR,"Brazil",2008,2011,01,088,"Exports",21,"(MT)",1283000.0000
0585100,"Orange Juice",BR,"Brazil",2008,2011,01,057,"Imports",21,"(MT)",0.0000
0585100,"Orange Juice",BR,"Brazil",2008,2011,01,028,"Production",21,"(MT)",1273000.0000
0585100,"Orange Juice",BR,"Brazil",2008,2011,01,178,"Total Distribution",21,"(MT)",1445000.0000
0585100,"Orange Juice",BR,"Brazil",2008,2011,01,086,"Total Supply",21,"(MT)",1445000.0000
0585100,"Orange Juice",BR,"Brazil",2009,2013,01,020,"Beginning Stocks",21,"(MT)",128000.0000
0585100,"Orange Juice",BR,"Brazil",2009,2013,01,125,"Domestic Consumption",21,"(MT)",35000.0000
0585100,"Orange Juice",BR,"Brazil",2009,2013,01,176,"Ending Stocks",21,"(MT)",65000.0000
0585100,"Orange Juice",BR,"Brazil",2009,2013,01,088,"Exports",21,"(MT)",1173000.0000
0585100,"Orange Juice",BR,"Brazil",2009,2013,01,057,"Imports",21,"(MT)",0.0000
0585100,"Orange Juice",BR,"Brazil",2009,2013,01,028,"Production",21,"(MT)",1145000.0000
0585100,"Orange Juice",BR,"Brazil",2009,2013,01,178,"Total Distribution",21,"(MT)",1273000.0000
0585100,"Orange Juice",BR,"Brazil",2009,2013,01,086,"Total Supply",21,"(MT)",1273000.0000
0585100,"Orange Juice",BR,"Brazil",2010,2013,01,020,"Beginning Stocks",21,"(MT)",65000.0000
0585100,"Orange Juice",BR,"Brazil",2010,2013,01,125,"Domestic Consumption",21,"(MT)",40000.0000
0585100,"Orange Juice",BR,"Brazil",2010,2013,01,176,"Ending Stocks",21,"(MT)",440000.0000
0585100,"Orange Juice",BR,"Brazil",2010,2013,01,088,"Exports",21,"(MT)",1185000.0000
0585100,"Orange Juice",BR,"Brazil",2010,2013,01,057,"Imports",21,"(MT)",0.0000
0585100,"Orange Juice",BR,"Brazil",2010,2013,01,028,"Production",21,"(MT)",1600000.0000
0585100,"Orange Juice",BR,"Brazil",2010,2013,01,178,"Total Distribution",21,"(MT)",1665000.0000
0585100,"Orange Juice",BR,"Brazil",2010,2013,01,086,"Total Supply",21,"(MT)",1665000.0000
0585100,"Orange Juice",BR,"Brazil",2011,2014,07,020,"Beginning Stocks",21,"(MT)",440000.0000
0585100,"Orange Juice",BR,"Brazil",2011,2014,07,125,"Domestic Consumption",21,"(MT)",44000.0000
0585100,"Orange Juice",BR,"Brazil",2011,2014,07,176,"Ending Stocks",21,"(MT)",509000.0000
0585100,"Orange Juice",BR,"Brazil",2011,2014,07,088,"Exports",21,"(MT)",1150000.0000
0585100,"Orange Juice",BR,"Brazil",2011,2014,07,057,"Imports",21,"(MT)",0.0000
0585100,"Orange Juice",BR,"Brazil",2011,2014,07,028,"Production",21,"(MT)",1263000.0000
0585100,"Orange Juice",BR,"Brazil",2011,2014,07,178,"Total Distribution",21,"(MT)",1703000.0000
0585100,"Orange Juice",BR,"Brazil",2011,2014,07,086,"Total Supply",21,"(MT)",1703000.0000
0585100,"Orange Juice",BR,"Brazil",2012,2014,01,020,"Beginning Stocks",21,"(MT)",509000.0000
0585100,"Orange Juice",BR,"Brazil",2012,2014,01,125,"Domestic Consumption",21,"(MT)",45000.0000
0585100,"Orange Juice",BR,"Brazil",2012,2014,01,176,"Ending Stocks",21,"(MT)",334000.0000
0585100,"Orange Juice",BR,"Brazil",2012,2014,01,088,"Exports",21,"(MT)",1110000.0000
0585100,"Orange Juice",BR,"Brazil",2012,2014,01,057,"Imports",21,"(MT)",0.0000
0585100,"Orange Juice",BR,"Brazil",2012,2014,01,028,"Production",21,"(MT)",980000.0000
0585100,"Orange Juice",BR,"Brazil",2012,2014,01,178,"Total Distribution",21,"(MT)",1489000.0000
0585100,"Orange Juice",BR,"Brazil",2012,2014,01,086,"Total Supply",21,"(MT)",1489000.0000
0585100,"Orange Juice",BR,"Brazil",2013,2016,07,020,"Beginning Stocks",21,"(MT)",334000.0000
0585100,"Orange Juice",BR,"Brazil",2013,2016,07,125,"Domestic Consumption",21,"(MT)",35000.0000
0585100,"Orange Juice",BR,"Brazil",2013,2016,07,176,"Ending Stocks",21,"(MT)",329000.0000
0585100,"Orange Juice",BR,"Brazil",2013,2016,07,088,"Exports",21,"(MT)",1200000.0000
0585100,"Orange Juice",BR,"Brazil",2013,2016,07,057,"Imports",21,"(MT)",0.0000
0585100,"Orange Juice",BR,"Brazil",2013,2016,07,028,"Production",21,"(MT)",1230000.0000
0585100,"Orange Juice",BR,"Brazil",2013,2016,07,178,"Total Distribution",21,"(MT)",1564000.0000
0585100,"Orange Juice",BR,"Brazil",2013,2016,07,086,"Total Supply",21,"(MT)",1564000.0000
0585100,"Orange Juice",BR,"Brazil",2014,2017,07,020,"Beginning Stocks",21,"(MT)",329000.0000
0585100,"Orange Juice",BR,"Brazil",2014,2017,07,125,"Domestic Consumption",21,"(MT)",35000.0000
0585100,"Orange Juice",BR,"Brazil",2014,2017,07,176,"Ending Stocks",21,"(MT)",147000.0000
0585100,"Orange Juice",BR,"Brazil",2014,2017,07,088,"Exports",21,"(MT)",1153000.0000
0585100,"Orange Juice",BR,"Brazil",2014,2017,07,057,"Imports",21,"(MT)",0.0000
0585100,"Orange Juice",BR,"Brazil",2014,2017,07,028,"Production",21,"(MT)",1006000.0000
0585100,"Orange Juice",BR,"Brazil",2014,2017,07,178,"Total Distribution",21,"(MT)",1335000.0000
0585100,"Orange Juice",BR,"Brazil",2014,2017,07,086,"Total Supply",21,"(MT)",1335000.0000
0585100,"Orange Juice",BR,"Brazil",2015,2018,01,020,"Beginning Stocks",21,"(MT)",147000.0000
0585100,"Orange Juice",BR,"Brazil",2015,2018,01,125,"Domestic Consumption",21,"(MT)",38000.0000
0585100,"Orange Juice",BR,"Brazil",2015,2018,01,176,"Ending Stocks",21,"(MT)",6000.0000
0585100,"Orange Juice",BR,"Brazil",2015,2018,01,088,"Exports",21,"(MT)",962000.0000
0585100,"Orange Juice",BR,"Brazil",2015,2018,01,057,"Imports",21,"(MT)",0.0000
0585100,"Orange Juice",BR,"Brazil",2015,2018,01,028,"Production",21,"(MT)",859000.0000
0585100,"Orange Juice",BR,"Brazil",2015,2018,01,178,"Total Distribution",21,"(MT)",1006000.0000
0585100,"Orange Juice",BR,"Brazil",2015,2018,01,086,"Total Supply",21,"(MT)",1006000.0000
0585100,"Orange Juice",BR,"Brazil",2016,2018,07,020,"Beginning Stocks",21,"(MT)",6000.0000
0585100,"Orange Juice",BR,"Brazil",2016,2018,07,125,"Domestic Consumption",21,"(MT)",38000.0000
0585100,"Orange Juice",BR,"Brazil",2016,2018,07,176,"Ending Stocks",21,"(MT)",160000.0000
0585100,"Orange Juice",BR,"Brazil",2016,2018,07,088,"Exports",21,"(MT)",1255000.0000
0585100,"Orange Juice",BR,"Brazil",2016,2018,07,057,"Imports",21,"(MT)",0.0000
0585100,"Orange Juice",BR,"Brazil",2016,2018,07,028,"Production",21,"(MT)",1447000.0000
0585100,"Orange Juice",BR,"Brazil",2016,2018,07,178,"Total Distribution",21,"(MT)",1453000.0000
0585100,"Orange Juice",BR,"Brazil",2016,2018,07,086,"Total Supply",21,"(MT)",1453000.0000
0585100,"Orange Juice",BR,"Brazil",2017,2018,07,020,"Beginning Stocks",21,"(MT)",160000.0000
0585100,"Orange Juice",BR,"Brazil",2017,2018,07,125,"Domestic Consumption",21,"(MT)",40000.0000
0585100,"Orange Juice",BR,"Brazil",2017,2018,07,176,"Ending Stocks",21,"(MT)",45000.0000
0585100,"Orange Juice",BR,"Brazil",2017,2018,07,088,"Exports",21,"(MT)",1107000.0000
0585100,"Orange Juice",BR,"Brazil",2017,2018,07,057,"Imports",21,"(MT)",0.0000
0585100,"Orange Juice",BR,"Brazil",2017,2018,07,028,"Production",21,"(MT)",1032000.0000
0585100,"Orange Juice",BR,"Brazil",2017,2018,07,178,"Total Distribution",21,"(MT)",1192000.0000
0585100,"Orange Juice",BR,"Brazil",2017,2018,07,086,"Total Supply",21,"(MT)",1192000.0000
0585100,"Orange Juice",CA,"Canada",1986,1987,00,020,"Beginning Stocks",21,"(MT)",0.0000
0585100,"Orange Juice",CA,"Canada",1986,1987,00,125,"Domestic Consumption",21,"(MT)",82768.0000
0585100,"Orange Juice",CA,"Canada",1986,1987,00,176,"Ending Stocks",21,"(MT)",0.0000
0585100,"Orange Juice",CA,"Canada",1986,1987,00,088,"Exports",21,"(MT)",857.0000
0585100,"Orange Juice",CA,"Canada",1986,1987,00,057,"Imports",21,"(MT)",83625.0000
0585100,"Orange Juice",CA,"Canada",1986,1987,00,028,"Production",21,"(MT)",0.0000
0585100,"Orange Juice",CA,"Canada",1986,1987,00,178,"Total Distribution",21,"(MT)",83625.0000
0585100,"Orange Juice",CA,"Canada",1986,1987,00,086,"Total Supply",21,"(MT)",83625.0000
0585100,"Orange Juice",CA,"Canada",1987,1988,00,020,"Beginning Stocks",21,"(MT)",0.0000
0585100,"Orange Juice",CA,"Canada",1987,1988,00,125,"Domestic Consumption",21,"(MT)",78672.0000
0585100,"Orange Juice",CA,"Canada",1987,1988,00,176,"Ending Stocks",21,"(MT)",0.0000
0585100,"Orange Juice",CA,"Canada",1987,1988,00,088,"Exports",21,"(MT)",232.0000
0585100,"Orange Juice",CA,"Canada",1987,1988,00,057,"Imports",21,"(MT)",78904.0000
0585100,"Orange Juice",CA,"Canada",1987,1988,00,028,"Production",21,"(MT)",0.0000
0585100,"Orange Juice",CA,"Canada",1987,1988,00,178,"Total Distribution",21,"(MT)",78904.0000
0585100,"Orange Juice",CA,"Canada",1987,1988,00,086,"Total Supply",21,"(MT)",78904.0000
0585100,"Orange Juice",CA,"Canada",1988,1989,00,020,"Beginning Stocks",21,"(MT)",0.0000
0585100,"Orange Juice",CA,"Canada",1988,1989,00,125,"Domestic Consumption",21,"(MT)",78780.0000
0585100,"Orange Juice",CA,"Canada",1988,1989,00,176,"Ending Stocks",21,"(MT)",0.0000
0585100,"Orange Juice",CA,"Canada",1988,1989,00,088,"Exports",21,"(MT)",273.0000
0585100,"Orange Juice",CA,"Canada",1988,1989,00,057,"Imports",21,"(MT)",79053.0000
0585100,"Orange Juice",CA,"Canada",1988,1989,00,028,"Production",21,"(MT)",0.0000
0585100,"Orange Juice",CA,"Canada",1988,1989,00,178,"Total Distribution",21,"(MT)",79053.0000
0585100,"Orange Juice",CA,"Canada",1988,1989,00,086,"Total Supply",21,"(MT)",79053.0000
0585100,"Orange Juice",CA,"Canada",1989,1990,00,020,"Beginning Stocks",21,"(MT)",0.0000
0585100,"Orange Juice",CA,"Canada",1989,1990,00,125,"Domestic Consumption",21,"(MT)",76838.0000
0585100,"Orange Juice",CA,"Canada",1989,1990,00,176,"Ending Stocks",21,"(MT)",0.0000
0585100,"Orange Juice",CA,"Canada",1989,1990,00,088,"Exports",21,"(MT)",162.0000
0585100,"Orange Juice",CA,"Canada",1989,1990,00,057,"Imports",21,"(MT)",77000.0000
0585100,"Orange Juice",CA,"Canada",1989,1990,00,028,"Production",21,"(MT)",0.0000
0585100,"Orange Juice",CA,"Canada",1989,1990,00,178,"Total Distribution",21,"(MT)",77000.0000
0585100,"Orange Juice",CA,"Canada",1989,1990,00,086,"Total Supply",21,"(MT)",77000.0000
0585100,"Orange Juice",CA,"Canada",1990,1991,00,020,"Beginning Stocks",21,"(MT)",0.0000
0585100,"Orange Juice",CA,"Canada",1990,1991,00,125,"Domestic Consumption",21,"(MT)",77840.0000
0585100,"Orange Juice",CA,"Canada",1990,1991,00,176,"Ending Stocks",21,"(MT)",0.0000
0585100,"Orange Juice",CA,"Canada",1990,1991,00,088,"Exports",21,"(MT)",160.0000
0585100,"Orange Juice",CA,"Canada",1990,1991,00,057,"Imports",21,"(MT)",78000.0000
0585100,"Orange Juice",CA,"Canada",1990,1991,00,028,"Production",21,"(MT)",0.0000
0585100,"Orange Juice",CA,"Canada",1990,1991,00,178,"Total Distribution",21,"(MT)",78000.0000
0585100,"Orange Juice",CA,"Canada",1990,1991,00,086,"Total Supply",21,"(MT)",78000.0000
0585100,"Orange Juice",CA,"Canada",1991,1992,00,020,"Beginning Stocks",21,"(MT)",0.0000
0585100,"Orange Juice",CA,"Canada",1991,1992,00,125,"Domestic Consumption",21,"(MT)",68525.0000
0585100,"Orange Juice",CA,"Canada",1991,1992,00,176,"Ending Stocks",21,"(MT)",0.0000
0585100,"Orange Juice",CA,"Canada",1991,1992,00,088,"Exports",21,"(MT)",150.0000
0585100,"Orange Juice",CA,"Canada",1991,1992,00,057,"Imports",21,"(MT)",68675.0000
0585100,"Orange Juice",CA,"Canada",1991,1992,00,028,"Production",21,"(MT)",0.0000
0585100,"Orange Juice",CA,"Canada",1991,1992,00,178,"Total Distribution",21,"(MT)",68675.0000
0585100,"Orange Juice",CA,"Canada",1991,1992,00,086,"Total Supply",21,"(MT)",68675.0000
0585100,"Orange Juice",CA,"Canada",1992,1993,00,020,"Beginning Stocks",21,"(MT)",0.0000
0585100,"Orange Juice",CA,"Canada",1992,1993,00,125,"Domestic Consumption",21,"(MT)",67850.0000
0585100,"Orange Juice",CA,"Canada",1992,1993,00,176,"Ending Stocks",21,"(MT)",0.0000
0585100,"Orange Juice",CA,"Canada",1992,1993,00,088,"Exports",21,"(MT)",150.0000
0585100,"Orange Juice",CA,"Canada",1992,1993,00,057,"Imports",21,"(MT)",68000.0000
0585100,"Orange Juice",CA,"Canada",1992,1993,00,028,"Production",21,"(MT)",0.0000
0585100,"Orange Juice",CA,"Canada",1992,1993,00,178,"Total Distribution",21,"(MT)",68000.0000
0585100,"Orange Juice",CA,"Canada",1992,1993,00,086,"Total Supply",21,"(MT)",68000.0000
0585100,"Orange Juice",CA,"Canada",1993,1994,00,020,"Beginning Stocks",21,"(MT)",0.0000
0585100,"Orange Juice",CA,"Canada",1993,1994,00,125,"Domestic Consumption",21,"(MT)",69850.0000
0585100,"Orange Juice",CA,"Canada",1993,1994,00,176,"Ending Stocks",21,"(MT)",0.0000
0585100,"Orange Juice",CA,"Canada",1993,1994,00,088,"Exports",21,"(MT)",150.0000
0585100,"Orange Juice",CA,"Canada",1993,1994,00,057,"Imports",21,"(MT)",70000.0000
0585100,"Orange Juice",CA,"Canada",1993,1994,00,028,"Production",21,"(MT)",0.0000
0585100,"Orange Juice",CA,"Canada",1993,1994,00,178,"Total Distribution",21,"(MT)",70000.0000
0585100,"Orange Juice",CA,"Canada",1993,1994,00,086,"Total Supply",21,"(MT)",70000.0000
0585100,"Orange Juice",CA,"Canada",2001,2014,01,020,"Beginning Stocks",21,"(MT)",0.0000
0585100,"Orange Juice",CA,"Canada",2001,2014,01,125,"Domestic Consumption",21,"(MT)",0.0000
0585100,"Orange Juice",CA,"Canada",2001,2014,01,176,"Ending Stocks",21,"(MT)",0.0000
0585100,"Orange Juice",CA,"Canada",2001,2014,01,088,"Exports",21,"(MT)",0.0000
0585100,"Orange Juice",CA,"Canada",2001,2014,01,057,"Imports",21,"(MT)",0.0000
0585100,"Orange Juice",CA,"Canada",2001,2014,01,028,"Production",21,"(MT)",0.0000
0585100,"Orange Juice",CA,"Canada",2001,2014,01,178,"Total Distribution",21,"(MT)",0.0000
0585100,"Orange Juice",CA,"Canada",2001,2014,01,086,"Total Supply",21,"(MT)",0.0000
0585100,"Orange Juice",CA,"Canada",2002,2014,01,020,"Beginning Stocks",21,"(MT)",0.0000
0585100,"Orange Juice",CA,"Canada",2002,2014,01,125,"Domestic Consumption",21,"(MT)",0.0000
0585100,"Orange Juice",CA,"Canada",2002,2014,01,176,"Ending Stocks",21,"(MT)",0.0000
0585100,"Orange Juice",CA,"Canada",2002,2014,01,088,"Exports",21,"(MT)",0.0000
0585100,"Orange Juice",CA,"Canada",2002,2014,01,057,"Imports",21,"(MT)",0.0000
0585100,"Orange Juice",CA,"Canada",2002,2014,01,028,"Production",21,"(MT)",0.0000
0585100,"Orange Juice",CA,"Canada",2002,2014,01,178,"Total Distribution",21,"(MT)",0.0000
0585100,"Orange Juice",CA,"Canada",2002,2014,01,086,"Total Supply",21,"(MT)",0.0000
0585100,"Orange Juice",CA,"Canada",2003,2014,01,020,"Beginning Stocks",21,"(MT)",0.0000
0585100,"Orange Juice",CA,"Canada",2003,2014,01,125,"Domestic Consumption",21,"(MT)",0.0000
0585100,"Orange Juice",CA,"Canada",2003,2014,01,176,"Ending Stocks",21,"(MT)",0.0000
0585100,"Orange Juice",CA,"Canada",2003,2014,01,088,"Exports",21,"(MT)",0.0000
0585100,"Orange Juice",CA,"Canada",2003,2014,01,057,"Imports",21,"(MT)",0.0000
0585100,"Orange Juice",CA,"Canada",2003,2014,01,028,"Production",21,"(MT)",0.0000
0585100,"Orange Juice",CA,"Canada",2003,2014,01,178,"Total Distribution",21,"(MT)",0.0000
0585100,"Orange Juice",CA,"Canada",2003,2014,01,086,"Total Supply",21,"(MT)",0.0000
0585100,"Orange Juice",CA,"Canada",2004,2014,01,020,"Beginning Stocks",21,"(MT)",0.0000
0585100,"Orange Juice",CA,"Canada",2004,2014,01,125,"Domestic Consumption",21,"(MT)",0.0000
0585100,"Orange Juice",CA,"Canada",2004,2014,01,176,"Ending Stocks",21,"(MT)",0.0000
0585100,"Orange Juice",CA,"Canada",2004,2014,01,088,"Exports",21,"(MT)",0.0000
0585100,"Orange Juice",CA,"Canada",2004,2014,01,057,"Imports",21,"(MT)",0.0000
0585100,"Orange Juice",CA,"Canada",2004,2014,01,028,"Production",21,"(MT)",0.0000
0585100,"Orange Juice",CA,"Canada",2004,2014,01,178,"Total Distribution",21,"(MT)",0.0000
0585100,"Orange Juice",CA,"Canada",2004,2014,01,086,"Total Supply",21,"(MT)",0.0000
0585100,"Orange Juice",CA,"Canada",2005,2014,01,020,"Beginning Stocks",21,"(MT)",0.0000
0585100,"Orange Juice",CA,"Canada",2005,2014,01,125,"Domestic Consumption",21,"(MT)",0.0000
0585100,"Orange Juice",CA,"Canada",2005,2014,01,176,"Ending Stocks",21,"(MT)",0.0000
0585100,"Orange Juice",CA,"Canada",2005,2014,01,088,"Exports",21,"(MT)",0.0000
0585100,"Orange Juice",CA,"Canada",2005,2014,01,057,"Imports",21,"(MT)",0.0000
0585100,"Orange Juice",CA,"Canada",2005,2014,01,028,"Production",21,"(MT)",0.0000
0585100,"Orange Juice",CA,"Canada",2005,2014,01,178,"Total Distribution",21,"(MT)",0.0000
0585100,"Orange Juice",CA,"Canada",2005,2014,01,086,"Total Supply",21,"(MT)",0.0000
0585100,"Orange Juice",CA,"Canada",2006,2011,01,020,"Beginning Stocks",21,"(MT)",0.0000
0585100,"Orange Juice",CA,"Canada",2006,2011,01,125,"Domestic Consumption",21,"(MT)",118450.0000
0585100,"Orange Juice",CA,"Canada",2006,2011,01,176,"Ending Stocks",21,"(MT)",0.0000
0585100,"Orange Juice",CA,"Canada",2006,2011,01,088,"Exports",21,"(MT)",2550.0000
0585100,"Orange Juice",CA,"Canada",2006,2011,01,057,"Imports",21,"(MT)",121000.0000
0585100,"Orange Juice",CA,"Canada",2006,2011,01,028,"Production",21,"(MT)",0.0000
0585100,"Orange Juice",CA,"Canada",2006,2011,01,178,"Total Distribution",21,"(MT)",121000.0000
0585100,"Orange Juice",CA,"Canada",2006,2011,01,086,"Total Supply",21,"(MT)",121000.0000
0585100,"Orange Juice",CA,"Canada",2007,2011,01,020,"Beginning Stocks",21,"(MT)",0.0000
0585100,"Orange Juice",CA,"Canada",2007,2011,01,125,"Domestic Consumption",21,"(MT)",134200.0000
0585100,"Orange Juice",CA,"Canada",2007,2011,01,176,"Ending Stocks",21,"(MT)",0.0000
0585100,"Orange Juice",CA,"Canada",2007,2011,01,088,"Exports",21,"(MT)",3800.0000
0585100,"Orange Juice",CA,"Canada",2007,2011,01,057,"Imports",21,"(MT)",138000.0000
0585100,"Orange Juice",CA,"Canada",2007,2011,01,028,"Production",21,"(MT)",0.0000
0585100,"Orange Juice",CA,"Canada",2007,2011,01,178,"Total Distribution",21,"(MT)",138000.0000
0585100,"Orange Juice",CA,"Canada",2007,2011,01,086,"Total Supply",21,"(MT)",138000.0000
0585100,"Orange Juice",CA,"Canada",2008,2012,07,020,"Beginning Stocks",21,"(MT)",0.0000
0585100,"Orange Juice",CA,"Canada",2008,2012,07,125,"Domestic Consumption",21,"(MT)",107930.0000
0585100,"Orange Juice",CA,"Canada",2008,2012,07,176,"Ending Stocks",21,"(MT)",0.0000
0585100,"Orange Juice",CA,"Canada",2008,2012,07,088,"Exports",21,"(MT)",3070.0000
0585100,"Orange Juice",CA,"Canada",2008,2012,07,057,"Imports",21,"(MT)",111000.0000
0585100,"Orange Juice",CA,"Canada",2008,2012,07,028,"Production",21,"(MT)",0.0000
0585100,"Orange Juice",CA,"Canada",2008,2012,07,178,"Total Distribution",21,"(MT)",111000.0000
0585100,"Orange Juice",CA,"Canada",2008,2012,07,086,"Total Supply",21,"(MT)",111000.0000
0585100,"Orange Juice",CA,"Canada",2009,2012,07,020,"Beginning Stocks",21,"(MT)",0.0000
0585100,"Orange Juice",CA,"Canada",2009,2012,07,125,"Domestic Consumption",21,"(MT)",104970.0000
0585100,"Orange Juice",CA,"Canada",2009,2012,07,176,"Ending Stocks",21,"(MT)",0.0000
0585100,"Orange Juice",CA,"Canada",2009,2012,07,088,"Exports",21,"(MT)",1030.0000
0585100,"Orange Juice",CA,"Canada",2009,2012,07,057,"Imports",21,"(MT)",106000.0000
0585100,"Orange Juice",CA,"Canada",2009,2012,07,028,"Production",21,"(MT)",0.0000
0585100,"Orange Juice",CA,"Canada",2009,2012,07,178,"Total Distribution",21,"(MT)",106000.0000
0585100,"Orange Juice",CA,"Canada",2009,2012,07,086,"Total Supply",21,"(MT)",106000.0000
0585100,"Orange Juice",CA,"Canada",2010,2012,07,020,"Beginning Stocks",21,"(MT)",0.0000
0585100,"Orange Juice",CA,"Canada",2010,2012,07,125,"Domestic Consumption",21,"(MT)",99235.0000
0585100,"Orange Juice",CA,"Canada",2010,2012,07,176,"Ending Stocks",21,"(MT)",0.0000
0585100,"Orange Juice",CA,"Canada",2010,2012,07,088,"Exports",21,"(MT)",3765.0000
0585100,"Orange Juice",CA,"Canada",2010,2012,07,057,"Imports",21,"(MT)",103000.0000
0585100,"Orange Juice",CA,"Canada",2010,2012,07,028,"Production",21,"(MT)",0.0000
0585100,"Orange Juice",CA,"Canada",2010,2012,07,178,"Total Distribution",21,"(MT)",103000.0000
0585100,"Orange Juice",CA,"Canada",2010,2012,07,086,"Total Supply",21,"(MT)",103000.0000
